Wall time,Step,Value
1678072372.4996727,10240,2042.4000244140625
1678072537.9612172,30720,2035.4000244140625
1678072556.6063147,32768,1888.058837890625
1678072605.9059007,38912,1802.5
1678072624.6630623,40960,1815.227294921875
1678072739.7227495,55296,1895.034423828125
1678072756.3135042,57344,1879.566650390625
1678072966.1304653,83968,1985.243896484375
1678073079.5882366,98304,2021.5625
1678073095.7536273,100352,2041.5714111328125
1678073109.67816,102400,2041.5714111328125
1678073191.5808492,112640,2042.3636474609375
1678073317.9275577,129024,2052.88720703125
1678073334.186695,131072,2067.952392578125
1678073384.600731,137216,2043.0447998046875
1678073398.6227033,139264,2043.0447998046875
1678073447.158626,145408,2057.44287109375
1678073463.0331995,147456,2070.74658203125
1678073557.4077044,159744,2096.302734375
1678073637.9317331,169984,2075.098876953125
1678073748.3888354,184320,2108.459716796875
1678073909.188366,204800,2085.072265625
1678073974.3271005,212992,2105.199951171875
1678074040.133431,221184,2102.510009765625
1678074273.8160179,249856,2133.64990234375
1678074337.4184563,258048,2164.419921875
1678074351.5341365,260096,2164.419921875
1678074384.7038414,264192,2194.419921875
1678074415.6721804,268288,2194.419921875
1678074512.6655984,280576,2193.39990234375
1678074647.4654288,296960,2159.72998046875
1678074680.383446,301056,2147.449951171875
1678074703.4876428,303104,2092.580078125
1678074750.6796732,309248,2104.989990234375
1678074866.8891082,323584,2097.75
1678074919.0631828,329728,2077.699951171875
1678074949.6529424,333824,2077.699951171875
1678074981.7045648,337920,2102.550048828125
1678075089.043547,352256,2130.949951171875
1678075104.9940937,354304,2130.949951171875
1678075181.1298208,364544,2145.780029296875
1678075293.169318,378880,2138.5
1678075311.3080769,380928,2133.179931640625
1678075407.4720023,393216,2124.719970703125
1678075421.594939,395264,2124.719970703125
1678075595.6786227,417792,2149.260009765625
1678075627.6154265,421888,2151.179931640625
1678075725.68342,434176,2130.090087890625
1678075755.703365,438272,2132.090087890625
1678075787.7800112,442368,2140.2900390625
1678075933.265612,460800,2163.35009765625
1678076013.5281603,471040,2169.35009765625
1678076257.3235984,501760,2127.35009765625
1678076271.5412052,503808,2127.35009765625
1678076494.286817,530432,2156.60009765625
1678076510.683933,532480,2154.659912109375
1678076525.011543,534528,2154.659912109375
1678076703.917567,557056,2158.68994140625
1678076751.182829,563200,2179.27001953125
1678076815.220317,571392,2171.169921875
1678076879.3079205,579584,2175.030029296875
1678076925.5541885,585728,2175.030029296875
1678076974.0981765,591872,2172.570068359375
1678077012.5657802,595968,2116.679931640625
1678077088.1479828,606208,2158.909912109375
1678077120.6323562,610304,2162.280029296875
1678077136.7725427,612352,2157.860107421875
1678077295.9375186,632832,2151.969970703125
1678077357.593268,641024,2167.949951171875
1678077421.5567694,649216,2161.659912109375
1678077453.7401168,653312,2189.840087890625
1678077467.9653995,655360,2189.840087890625
1678077516.3144605,661504,2201.6201171875
1678077751.0361779,692224,2244.9599609375
1678077876.2440715,708608,2259.429931640625
1678077892.6587987,710656,2270.9599609375
1678078091.7679162,735232,2241.1298828125
1678078192.6579998,747520,2239.510009765625
1678078207.021676,749568,2239.510009765625
1678078223.4972987,751616,2267.570068359375
1678078416.5971913,776192,2305.22998046875
1678078546.019944,792576,2324.820068359375
1678078609.4000504,800768,2324.14990234375
1678078642.4741948,804864,2304.159912109375
1678078724.4621675,815104,2245.989990234375
1678078807.1040428,825344,2297.360107421875
1678078837.2924936,829440,2325.6201171875
1678079008.8452804,851968,2372.080078125
1678079102.388397,864256,2356.199951171875
1678079116.419035,866304,2356.199951171875
1678079339.454652,894976,2346.22998046875
1678079357.769673,897024,2318.27001953125
1678079387.7095876,901120,2318.27001953125
1678079449.41511,909312,2374.02001953125
1678079465.4201415,911360,2374.02001953125
1678079495.1133144,915456,2362.610107421875
1678079589.6812105,927744,2335.889892578125
1678079653.3782022,935936,2307.719970703125
1678079728.6692705,946176,2335.72998046875
1678079791.9893484,954368,2335.72998046875
1678079841.403654,960512,2323.760009765625
1678079876.460524,964608,2351.75
1678079937.911353,972800,2379.739990234375
1678079956.9217913,974848,2352.4599609375
1678080034.0617223,985088,2382.14990234375
1678080050.492267,987136,2382.14990234375
1678080144.5089777,999424,2438.139892578125
1678080179.510741,1003520,2438.1201171875
1678080257.2506335,1013760,2469.800048828125
1678080515.1597905,1046528,2455.590087890625
1678080546.2128482,1050624,2455.590087890625
1678080565.07488,1052672,2457.739990234375
1678080579.2615628,1054720,2457.739990234375
1678080628.6096625,1060864,2472.969970703125
1678080661.7479994,1064960,2485.280029296875
1678080888.2666748,1093632,2419.840087890625
1678080904.4854348,1095680,2408.3798828125
1678080934.2934494,1099776,2408.3798828125
1678080968.7231445,1103872,2382.389892578125
1678081000.375621,1107968,2354.85009765625
1678081064.0950062,1116160,2326.8798828125
1678081094.118246,1120256,2326.8798828125
1678081157.0976818,1128448,2402.639892578125
1678081189.049502,1132544,2403.320068359375
1678081251.0276122,1140736,2436.89990234375
1678081351.7541084,1153024,2331.389892578125
1678081383.962031,1157120,2303.2900390625
1678081447.2382257,1165312,2330.010009765625
1678081700.8029647,1198080,2329.969970703125
1678081717.358867,1200128,2329.969970703125
1678081766.7528896,1206272,2330.510009765625
1678081797.4375405,1210368,2330.510009765625
1678081861.0861447,1218560,2330.510009765625
1678081891.687927,1222656,2330.510009765625
1678082082.748745,1247232,2330.60009765625
1678082163.3481128,1257472,2325.22998046875
1678082180.1585636,1259520,2333.2900390625
1678082307.3347716,1275904,2358.35009765625
1678082321.4950109,1277952,2358.35009765625
1678082401.9830694,1288192,2358.35009765625
1678082416.3961937,1290240,2358.35009765625
1678082480.159867,1298432,2398.340087890625
1678082543.873586,1306624,2402.929931640625
1678082639.1445618,1318912,2445.22998046875
1678082655.9080064,1320960,2445.22998046875
1678082737.3103554,1331200,2479.989990234375
1678082771.7903001,1335296,2487.909912109375
1678082885.7124646,1349632,2535.719970703125
1678082917.0319293,1353728,2535.719970703125
1678083030.878001,1368064,2605.010009765625
1678083161.5422003,1384448,2629.389892578125
1678083178.6232538,1386496,2637.580078125
1678083307.6492684,1402880,2637.72998046875
1678083441.0908897,1419264,2698.260009765625
1678083472.5713975,1423360,2716.280029296875
1678083733.6776512,1456128,2789.5400390625
1678083913.0582485,1478656,2801.489990234375
1678083946.8127048,1482752,2793.070068359375
1678083978.1184225,1486848,2820.47998046875
1678083995.1760666,1488896,2820.47998046875
1678084026.6600497,1492992,2820.47998046875
1678084043.2964349,1495040,2810.68994140625
1678084074.6965616,1499136,2810.68994140625
1678084091.7105193,1501184,2810.68994140625
1678084108.4888833,1503232,2810.68994140625
1678084188.1659966,1513472,2810.68994140625
1678084284.9656067,1525760,2838.679931640625
1678084607.5882263,1566720,2850.340087890625
1678084739.8140209,1583104,2842.3798828125
1678084788.2616313,1589248,2832.0400390625
1678084805.2265368,1591296,2823.6298828125
1678084838.8209805,1595392,2812.550048828125
1678084870.3738167,1599488,2812.550048828125
1678084901.5537534,1603584,2812.550048828125
1678085003.1952999,1615872,2774.9599609375
1678085262.846636,1648640,2759.580078125
1678085279.4880981,1650688,2749.449951171875
1678085312.5924304,1654784,2737.830078125
1678085360.1643467,1660928,2741.419921875
1678085487.1444006,1677312,2739.719970703125
1678085503.8551342,1679360,2739.719970703125
1678085649.7355044,1697792,2768.2099609375
1678085711.3425763,1705984,2768.2099609375
1678085843.0139937,1722368,2738.8701171875
1678085892.890078,1728512,2746.14990234375
1678085927.033468,1732608,2755.02001953125
1678086120.5489874,1757184,2750.25
1678086171.3321593,1763328,2738.72998046875
1678086204.8344016,1767424,2738.0
1678086270.1685548,1775616,2727.909912109375
1678086349.7686577,1785856,2726.780029296875
1678086559.5383923,1812480,2723.300048828125
1678086591.0434275,1816576,2731.18994140625
1678086689.542031,1828864,2731.18994140625
1678086737.7353325,1835008,2734.840087890625
1678086769.3297067,1839104,2730.219970703125
1678086833.6840227,1847296,2730.219970703125
1678086850.445681,1849344,2740.469970703125
1678086946.405845,1861632,2750.169921875
1678087268.1733367,1902592,2814.9599609375
1678087299.4796748,1906688,2819.2099609375
1678087330.5869308,1910784,2823.780029296875
1678087491.7440233,1931264,2835.93994140625
1678087604.4127626,1945600,2868.550048828125
1678087700.6771271,1957888,2869.429931640625
1678087830.2125628,1974272,2885.110107421875
1678088084.3167367,2007040,2883.1298828125
1678088134.548442,2013184,2916.31005859375
1678088196.7452824,2021376,2928.4599609375
1678088292.6127892,2033664,2928.4599609375
1678088326.0352988,2037760,2938.679931640625
1678088405.933354,2048000,2948.52001953125
1678088453.6073692,2054144,2948.52001953125
1678088470.4106534,2056192,2960.0400390625
1678088487.3606281,2058240,2960.0400390625
1678088663.7851932,2080768,2979.7099609375
1678088776.864997,2095104,2979.7099609375
1678088842.3327155,2103296,2983.18994140625
1678088873.920899,2107392,2983.18994140625
1678089002.0555205,2123776,2983.1298828125
1678089018.6975734,2125824,2983.1298828125
1678089321.9016044,2164736,2991.72998046875
1678089385.7403743,2172928,2991.72998046875
1678089540.1001697,2193408,2981.35009765625
1678089556.1287324,2195456,2971.550048828125
1678089586.8714373,2199552,2976.75
1678089649.3295557,2207744,2973.9599609375
1678089790.299991,2226176,2968.219970703125
1678089979.6027737,2250752,2961.6298828125
1678090042.9783556,2258944,2961.6298828125
1678090073.6719358,2263040,2961.6298828125
1678090120.8595839,2269184,2961.6298828125
1678090151.4804215,2273280,2961.6298828125
1678090184.4121048,2277376,2963.610107421875
1678090343.4950318,2297856,2954.639892578125
1678090359.8667953,2299904,2954.639892578125
1678090407.4055219,2306048,2954.639892578125
1678090421.540962,2308096,2954.639892578125
1678090468.718474,2314240,2954.639892578125
1678090518.6273572,2320384,2942.9599609375
1678090549.362804,2324480,2942.9599609375
1678090629.450932,2334720,2936.2900390625
1678090740.9805937,2349056,2924.800048828125
1678090820.055877,2359296,2894.489990234375
1678090840.7193274,2361344,2883.699951171875
1678091046.1264794,2385920,2870.949951171875
1678091213.7178788,2406400,2827.719970703125
1678091248.1874156,2410496,2827.719970703125
1678091263.237469,2412544,2827.719970703125
1678091381.4705124,2426880,2805.47998046875
1678091463.0146072,2437120,2805.580078125
1678091529.831168,2445312,2805.260009765625
1678091547.1951752,2447360,2805.260009765625
1678091744.655936,2471936,2816.5
1678091875.7605355,2488320,2829.090087890625
1678091941.4355211,2496512,2829.090087890625
1678092021.2760596,2506752,2834.830078125
1678092051.5387666,2510848,2834.830078125
1678092114.241627,2519040,2834.830078125
1678092346.5297482,2549760,2841.419921875
1678092376.832741,2553856,2841.419921875
1678092440.2631235,2562048,2841.419921875
1678092456.9603906,2564096,2841.419921875
1678092471.1513963,2566144,2841.419921875
1678092504.5269842,2570240,2850.389892578125
1678092551.6177313,2576384,2850.389892578125
1678092613.5374784,2584576,2850.389892578125
1678092710.8015409,2596864,2850.389892578125
1678092772.7158024,2605056,2850.389892578125
1678092852.756236,2615296,2862.070068359375
1678092947.686183,2627584,2868.739990234375
1678092994.7642798,2633728,2880.22998046875
1678093074.4494665,2643968,2889.320068359375
1678093122.5165217,2650112,2912.610107421875
1678093204.4243338,2660352,2923.39990234375
1678093218.8375351,2662400,2923.39990234375
