Wall time,Step,ep_len_mean,ep_rew_mean
1679747306.72477,266240,2633.56005859375,1551.69641113281
1679747321.80893,268288,2656.01000976562,1584.77893066406
1679747336.69286,270336,2656.01000976562,1584.77893066406
1679747352.15229,272384,2672.65991210937,1616.94189453125
1679747382.55465,276480,2701.17993164062,1680.54406738281
1679747412.58778,280576,2719.32006835937,1713.73999023438
1679747427.59662,282624,2710.84008789063,1712.353515625
1679747442.73289,284672,2707.2099609375,1714.45886230469
1679747457.86477,286720,2691.36010742187,1700.82189941406
1679747473.02661,288768,2682.43994140625,1691.75268554688
1679747488.55946,290816,2674.07006835937,1694.61853027344
1679747519.65579,294912,2621.46997070312,1643.42126464844
1679747535.29965,296960,2605.46997070312,1643.95910644531
1679747550.8264,299008,2593.580078125,1630.36022949219
1679747565.76285,301056,2593.580078125,1630.36022949219
1679747581.67691,303104,2592.72998046875,1640.64721679688
1679747596.50888,305152,2592.72998046875,1640.64721679688
1679747627.40424,309248,2592.72998046875,1655.71752929688
1679747657.90277,313344,2605.67993164062,1681.33471679688
1679747673.64053,315392,2617.17993164062,1704.89636230469
1679747689.25494,317440,2598.40991210937,1683.81640625
1679747720.71316,321536,2559.2099609375,1643.43408203125
1679747736.44357,323584,2547.63989257812,1628.95239257813
1679747752.63954,325632,2515.0400390625,1589.64245605469
1679747767.89952,327680,2499.05004882812,1570.10375976563
1679747783.16625,329728,2488.71997070313,1555.49975585938
1679747798.25297,331776,2479.02001953125,1540.24951171875
1679747813.62405,333824,2462.2099609375,1519.228515625
1679747829.1851,335872,2455.80004882812,1506.18774414063
1679747844.42742,337920,2451.5400390625,1493.8779296875
1679747859.56233,339968,2451.5400390625,1493.8779296875
1679747874.70163,342016,2451.5400390625,1495.24670410156
1679747904.90576,346112,2451.5400390625,1496.04187011719
1679747919.94538,348160,2451.5400390625,1496.04187011719
1679747935.74286,350208,2451.5400390625,1495.67810058594
1679747950.82627,352256,2451.5400390625,1495.07348632813
1679747965.5344,354304,2451.5400390625,1495.07348632813
1679747980.91984,356352,2451.5400390625,1493.86791992188
1679747996.01991,358400,2451.5400390625,1492.2041015625
1679748011.41416,360448,2437.3701171875,1470.67346191406
1679748026.70429,362496,2422.03002929687,1447.884765625
1679748042.18943,364544,2412.11010742188,1429.01818847656
1679748057.80967,366592,2380.39990234375,1384.06530761719
1679748087.86251,370688,2380.39990234375,1383.79614257813
1679748103.18006,372736,2380.39990234375,1382.91528320313
1679748118.12516,374784,2380.39990234375,1382.91528320313
1679748133.64514,376832,2380.39990234375,1381.64611816406
1679748148.95803,378880,2380.39990234375,1379.70727539063
1679748164.1782,380928,2380.39990234375,1376.46032714844
1679748179.07895,382976,2380.39990234375,1376.46032714844
1679748225.74062,389120,2358.96997070312,1347.69836425781
1679748241.0543,391168,2358.96997070312,1348.69067382813
1679748256.39044,393216,2334.47998046875,1318.85815429688
1679748271.64903,395264,2334.47998046875,1314.50427246094
1679748286.07908,397312,2334.47998046875,1314.50427246094
1679748302.17329,399360,2310.47998046875,1277.42687988281
1679748317.46528,401408,2310.47998046875,1274.21154785156
1679748347.80999,405504,2286.48999023437,1239.09460449219
1679748363.12783,407552,2296.8701171875,1255.63415527344
1679748377.71083,409600,2296.8701171875,1255.63415527344
1679748393.80716,411648,2274.48999023437,1222.33959960938
1679748424.68258,415744,2279.34008789062,1235.30163574219
1679748439.36531,417792,2279.34008789062,1235.30163574219
1679748454.83194,419840,2297.63989257812,1259.12731933594
1679748471.35577,421888,2300.72998046875,1269.00854492188
1679748486.6121,423936,2293.11010742187,1261.5283203125
1679748502.33114,425984,2306.830078125,1281.53112792969
1679748517.05417,428032,2306.830078125,1281.53112792969
1679748532.46478,430080,2319.57006835938,1299.79431152344
1679748548.10897,432128,2335.38989257812,1319.63342285156
1679748563.71953,434176,2335.38989257812,1319.63342285156
1679748594.39943,438272,2363.93994140625,1356.76257324219
1679748609.29403,440320,2363.93994140625,1356.76257324219
1679748624.46999,442368,2380.5400390625,1379.19750976563
1679748639.67121,444416,2392.8701171875,1396.56616210938
1679748670.02856,448512,2402.40991210938,1412.09680175781
1679748685.33493,450560,2411.21997070312,1427.00598144531
1679748700.85435,452608,2418.1201171875,1440.775390625
1679748715.6815,454656,2418.1201171875,1440.775390625
