Wall time,Step,Value
1680657278.7441618,2048,-1021.0066528320312
1680657309.7564602,6144,-848.2638549804688
1680657324.9314663,8192,-730.0011596679688
1680657339.3925648,10240,-730.0011596679688
1680657384.1840787,16384,-581.110107421875
1680657415.4306636,20480,-489.7771301269531
1680657430.4013176,22528,-489.7771301269531
1680657447.119402,24576,-455.9330139160156
1680657493.2550673,30720,-402.8714599609375
1680657508.8245118,32768,-381.7545471191406
1680657523.7819128,34816,-381.7545471191406
1680657539.2376738,36864,-363.39556884765625
1680657554.8013005,38912,-346.816650390625
1680657569.7103653,40960,-346.816650390625
1680657585.2838106,43008,-331.9189147949219
1680657600.6797135,45056,-318.22320556640625
1680657615.8182902,47104,-318.22320556640625
1680657631.408501,49152,-306.197509765625
1680657662.402144,53248,-284.8037414550781
1680657677.799881,55296,-284.8037414550781
1680657693.5564685,57344,-272.3785705566406
1680657709.2264526,59392,-262.6594543457031
1680657724.387779,61440,-262.6594543457031
1680657740.2176661,63488,-275.11029052734375
1680657755.8921485,65536,-267.37200927734375
1680657771.2783465,67584,-267.37200927734375
1680657787.028672,69632,-247.3829345703125
1680657802.6056952,71680,-238.21795654296875
1680657834.142553,75776,-255.06414794921875
1680657850.3659146,77824,-304.518310546875
1680657867.5181901,79872,-367.2804260253906
1680657885.2133949,81920,-449.8312683105469
1680657902.1130507,83968,-502.0882263183594
1680657934.5852308,88064,-555.9522094726562
1680657951.2202709,90112,-582.7667846679688
1680658000.5481694,96256,-641.99169921875
1680658017.2178316,98304,-660.0477294921875
1680658033.3465674,100352,-671.0394287109375
1680658049.1962793,102400,-676.8842163085938
1680658065.0076194,104448,-667.7573852539062
1680658080.0613666,106496,-667.7573852539062
1680658097.282876,108544,-669.1229248046875
1680658114.6104689,110592,-687.9650268554688
1680658131.845217,112640,-704.78759765625
1680658149.1953337,114688,-720.0492553710938
1680658184.4648142,118784,-749.1614990234375
1680658201.8804455,120832,-760.317138671875
1680658237.2971847,124928,-775.43017578125
1680658254.2766688,126976,-783.8865356445312
1680658271.582293,129024,-819.0516967773438
1680658289.9121852,131072,-872.8797607421875
1680658325.00234,135168,-948.0213012695312
1680658342.2333803,137216,-974.6885375976562
1680658359.2628832,139264,-995.4122924804688
1680658376.185175,141312,-995.3464965820312
1680658407.1245525,145408,-985.4569702148438
1680658422.942254,147456,-963.9849243164062
1680658438.0993922,149504,-963.9849243164062
1680658453.896555,151552,-947.5892333984375
1680658484.6917803,155648,-940.41015625
1680658500.245697,157696,-924.15771484375
1680658516.0358915,159744,-903.3123779296875
1680658531.7920709,161792,-896.6427612304688
1680658547.3919697,163840,-892.167724609375
1680658563.9420714,165888,-884.7872314453125
1680658579.4419608,167936,-880.9409790039062
1680658595.0952365,169984,-877.3203125
1680658611.3582966,172032,-870.1416625976562
1680658626.963581,174080,-866.7677612304688
1680658643.5775766,176128,-859.8944091796875
1680658659.3324995,178176,-856.7677001953125
1680658675.5994556,180224,-849.9503784179688
1680658691.249434,182272,-846.4969482421875
1680658707.5186737,184320,-839.60986328125
1680658723.7405195,186368,-836.0905151367188
1680658755.4445994,190464,-825.7017211914062
1680658787.6450932,194560,-814.836669921875
