Wall time,Step,Value
1680664777.076879,2048,468.75
1680664809.4144702,6144,831.7142944335938
1680664825.7872906,8192,943.375
1680664841.46427,10240,967.4444580078125
1680664888.4315782,16384,1172.1666259765625
1680664920.0650308,20480,1433.5714111328125
1680664935.5334146,22528,1433.5714111328125
1680664951.0627873,24576,1538.13330078125
1680664997.5315855,30720,1693.6470947265625
1680665013.289745,32768,1740.27783203125
1680665029.0308294,34816,1777.4210205078125
1680665044.6793592,36864,1830.800048828125
1680665060.2107556,38912,1830.800048828125
1680665075.8493402,40960,1884.142822265625
1680665092.2258506,43008,1846.95654296875
1680665107.8115652,45056,1827.4583740234375
1680665124.0330775,47104,1790.1922607421875
1680665139.9873888,49152,1792.0
1680665171.8564515,53248,1768.0999755859375
1680665187.120145,55296,1768.0999755859375
1680665203.5221996,57344,1783.806396484375
1680665219.2915707,59392,1814.4375
1680665235.2598987,61440,1850.4241943359375
1680665250.7315817,63488,1862.4117431640625
1680665266.085605,65536,1858.3143310546875
1680665281.6712372,67584,1863.02783203125
1680665297.2447655,69632,1865.5946044921875
1680665312.9498186,71680,1872.631591796875
1680665344.6312711,75776,1878.0999755859375
1680665360.493794,77824,1863.4146728515625
1680665376.1966505,79872,1863.738037109375
1680665392.0829947,81920,1890.2093505859375
1680665407.2418559,83968,1890.2093505859375
1680665438.804888,88064,1939.2667236328125
1680665455.618999,90112,1859.8333740234375
1680665505.3999982,96256,1771.0
1680665522.004064,98304,1743.8214111328125
1680665538.3508472,100352,1714.0689697265625
1680665553.667421,102400,1714.0689697265625
1680665569.764215,104448,1726.800048828125
1680665586.50959,106496,1676.4444580078125
1680665602.248888,108544,1676.34375
1680665618.4860377,110592,1673.5538330078125
1680665634.5010242,112640,1677.742431640625
1680665650.5361195,114688,1697.5074462890625
1680665682.3945296,118784,1710.7205810546875
1680665698.7726476,120832,1729.434814453125
1680665729.9633822,124928,1747.6142578125
1680665746.1976686,126976,1765.28173828125
1680665763.25581,129024,1741.148681640625
1680665779.2592816,131072,1735.43994140625
1680665811.448743,135168,1752.105224609375
1680665827.1604934,137216,1768.337646484375
1680665842.966841,139264,1784.15380859375
1680665857.9358532,141312,1784.15380859375
1680665888.9633493,145408,1814.5999755859375
1680665904.0675542,147456,1814.5999755859375
1680665919.5996504,149504,1829.25927734375
1680665935.352909,151552,1843.56103515625
1680665966.4702833,155648,1857.51806640625
1680665982.125018,157696,1871.142822265625
1680665997.0493057,159744,1871.142822265625
1680666012.7255294,161792,1884.447021484375
1680666028.3563871,163840,1897.44189453125
1680666044.0817475,165888,1902.0689697265625
1680666059.4903386,167936,1905.397705078125
1680666075.002507,169984,1905.397705078125
1680666090.8080716,172032,1914.07861328125
1680666106.6187856,174080,1926.1666259765625
1680666121.6256318,176128,1926.1666259765625
1680666137.1392756,178176,1937.989013671875
1680666152.7408712,180224,1949.5543212890625
1680666167.9535296,182272,1949.5543212890625
1680666183.6602745,184320,1960.8709716796875
1680666199.095527,186368,1971.94677734375
1680666230.4732652,190464,1982.7894287109375
1680666262.0094242,194560,2003.8040771484375
1680666277.2681248,196608,2003.8040771484375
1680666293.0566156,198656,2013.98974609375
1680666339.4011207,204800,2033.75
1680666355.5143492,206848,2058.760009765625
1680666370.592157,208896,2058.760009765625
1680666401.806451,212992,2109.3701171875
1680666416.9333053,215040,2109.3701171875
1680666448.361793,219136,2153.610107421875
1680666464.2062247,221184,2161.989990234375
1680666479.1812978,223232,2161.989990234375
1680666495.4826088,225280,2174.81005859375
1680666511.3248281,227328,2187.580078125
1680666527.2763934,229376,2206.0
1680666542.3180614,231424,2206.0
1680666573.812931,235520,2228.739990234375
1680666589.2399967,237568,2228.739990234375
1680666604.9147797,239616,2242.469970703125
1680666620.3895733,241664,2242.469970703125
1680666635.3448792,243712,2242.469970703125
1680666651.0794394,245760,2242.469970703125
1680666666.8144698,247808,2242.469970703125
1680666681.8746965,249856,2242.469970703125
1680666697.565403,251904,2245.31005859375
1680666713.1409702,253952,2245.31005859375
1680666743.777817,258048,2250.0
1680666759.870049,260096,2255.56005859375
1680666775.2972999,262144,2255.56005859375
1680666791.1569633,264192,2257.1298828125
1680666806.74162,266240,2257.639892578125
1680666821.9874537,268288,2257.639892578125
1680666837.6952488,270336,2272.070068359375
1680666853.5135028,272384,2288.550048828125
1680666884.163441,276480,2304.780029296875
1680666915.808102,280576,2337.9599609375
1680666930.8121367,282624,2337.9599609375
1680666946.3624897,284672,2349.590087890625
1680666962.178375,286720,2366.050048828125
1680666977.2906754,288768,2366.050048828125
1680666992.9868639,290816,2382.659912109375
1680667023.664102,294912,2393.06005859375
1680667039.2399538,296960,2400.530029296875
1680667055.2968926,299008,2402.909912109375
1680667070.3953228,301056,2402.909912109375
1680667086.1292973,303104,2402.909912109375
1680667101.9112773,305152,2410.35009765625
1680667133.0592546,309248,2416.489990234375
1680667166.0380538,313344,2365.330078125
1680667182.0596533,315392,2326.5400390625
1680667197.7353876,317440,2326.5400390625
1680667229.1322768,321536,2326.699951171875
1680667245.0367937,323584,2348.739990234375
1680667260.3672674,325632,2348.739990234375
1680667276.3118014,327680,2373.159912109375
1680667291.8977008,329728,2396.7099609375
1680667307.1919465,331776,2396.7099609375
1680667322.9429624,333824,2416.330078125
1680667338.7870579,335872,2438.090087890625
1680667353.782893,337920,2438.090087890625
1680667370.4148123,339968,2455.429931640625
1680667386.5887983,342016,2475.699951171875
1680667417.6643639,346112,2491.800048828125
1680667433.1569963,348160,2513.2099609375
1680667449.0196934,350208,2536.6201171875
1680667464.2361453,352256,2536.6201171875
1680667480.650596,354304,2553.050048828125
1680667496.6775975,356352,2572.6201171875
1680667512.291944,358400,2572.6201171875
1680667527.9627254,360448,2595.469970703125
1680667543.894375,362496,2595.469970703125
1680667558.9546545,364544,2595.469970703125
1680667574.7517614,366592,2613.590087890625
1680667605.471313,370688,2634.6201171875
1680667621.0426526,372736,2658.219970703125
