Wall time,Step,ep_len_mean,ep_rew_mean
1679797473.63459,2048,671,-526.408020019531
1679797503.28279,6144,798,-438.309143066406
1679797517.79534,8192,1238.80004882813,80.3767471313477
1679797532.32228,10240,1532.66662597656,430.561645507813
1679797575.68176,16384,1765.625,637.593078613281
1679797604.63397,20480,2012.90002441406,962.483093261719
1679797618.7177,22528,2012.90002441406,962.483093261719
1679797633.4313,24576,2102.81811523437,1075.75378417969
1679797676.557,30720,2241.15380859375,1249.41125488281
1679797690.98407,32768,2295.5,1329.94848632813
1679797704.86754,34816,2295.5,1329.94848632813
1679797719.31635,36864,2342.60009765625,1391.83520507813
1679797733.79863,38912,2383.8125,1443.81665039063
1679797748.35345,40960,2383.8125,1443.81665039063
1679797762.95457,43008,2420.17651367187,1492.64318847656
1679797777.39658,45056,2452.5,1531.59045410156
1679797791.41459,47104,2452.5,1531.59045410156
1679797806.06963,49152,2481.42114257812,1577.52136230469
1679797835.54593,53248,2531,1662.73059082031
1679797849.6076,55296,2531,1662.73059082031
1679797864.39952,57344,2552.4091796875,1691.93994140625
1679797879.45644,59392,2571.95654296875,1711.39392089844
1679797893.65409,61440,2571.95654296875,1711.39392089844
1679797908.80543,63488,2528.8798828125,1649.33679199219
1679797923.01949,65536,2528.8798828125,1649.33679199219
1679797937.59083,67584,2547.07690429687,1667.88879394531
1679797952.10805,69632,2563.92602539062,1686.47631835938
1679797966.09023,71680,2563.92602539062,1686.47631835938
1679797995.48975,75776,2594.13793945312,1722.74194335938
1679798009.87578,77824,2594.13793945312,1722.74194335938
1679798024.61785,79872,2607.7333984375,1742.35778808594
1679798039.67717,81920,2620.45166015625,1761.36535644531
1679798053.96109,83968,2620.45166015625,1761.36535644531
1679798083.18769,88064,2643.57568359375,1799.83447265625
1679798097.14467,90112,2643.57568359375,1799.83447265625
1679798142.97091,96256,2406.10009765625,1505.23986816406
1679798157.41989,98304,2374.09765625,1464.13171386719
1679798172.47917,100352,2314.02319335937,1387.318359375
1679798187.14099,102400,2291.20458984375,1355.53515625
1679798202.20285,104448,2268.69555664062,1310.93933105469
1679798216.77816,106496,2245.12768554687,1279.83996582031
1679798231.21897,108544,2225.08325195313,1251.97985839844
1679798245.73557,110592,2228.95922851562,1243.73596191406
1679798260.59397,112640,2232.69995117187,1234.43029785156
1679798276.05482,114688,2247.78442382812,1254.90063476563
1679798304.9425,118784,2262.28857421875,1272.86206054688
1679798320.38292,120832,2235.74072265625,1229.19653320313
1679798349.36172,124928,2227.94555664063,1211.96166992188
1679798365.67126,126976,2221.19287109375,1185.61364746094
1679798380.53246,129024,2216.06884765625,1171.79858398438
1679798395.52095,131072,2193.03393554687,1145.67077636719
1679798424.46082,135168,2206.5166015625,1163.27233886719
1679798439.59105,137216,2208.935546875,1162.91296386719
1679798453.65974,139264,2208.935546875,1162.91296386719
1679798468.3158,141312,2221.52392578125,1179.23095703125
1679798496.98707,145408,2233.71875,1195.13781738281
1679798511.32329,147456,2245.53857421875,1211.62902832031
1679798525.69661,149504,2257,1230.08935546875
1679798539.52044,151552,2257,1230.08935546875
1679798568.79703,155648,2278.91186523438,1268.76000976563
1679798583.44609,157696,2275.20288085937,1259.78405761719
1679798598.08486,159744,2266.51440429687,1246.31579589844
1679798612.6567,161792,2255.25341796875,1231.06994628906
1679798627.53107,163840,2255.70825195312,1225.54052734375
1679798641.88833,165888,2250.38354492187,1215.50549316406
1679798656.78775,167936,2255.01342773437,1214.05187988281
1679798671.24425,169984,2257.81323242188,1210.779296875
1679798685.32603,172032,2257.81323242188,1210.779296875
1679798699.81641,174080,2267.60522460938,1226.40124511719
1679798714.49402,176128,2277.14282226562,1242.51391601563
1679798728.39673,178176,2277.14282226562,1242.51391601563
1679798742.9318,180224,2286.43579101562,1256.44995117188
1679798757.56894,182272,2295.49365234375,1269.99304199219
1679798771.48018,184320,2295.49365234375,1269.99304199219
1679798785.99484,186368,2304.32495117187,1286.17944335938
1679798815.28998,190464,2321.34155273437,1312.80773925781
1679798843.82152,194560,2329.54223632812,1325.36535644531
1679798858.55579,196608,2337.54760742187,1338.5654296875
1679798872.76706,198656,2337.54760742187,1338.5654296875
1679798916.22058,204800,2353,1364.37548828125
1679798930.7766,206848,2360.45971679687,1376.02966308594
1679798945.4914,208896,2367.75,1385.69091796875
1679798974.44358,212992,2343.80004882812,1354.03820800781
1679798989.491,215040,2326.326171875,1327.61157226563
1679799019.99729,219136,2277.54174804687,1266.3857421875
1679799035.06591,221184,2253.85717773438,1237.25378417969
1679799049.20027,223232,2253.85717773438,1237.25378417969
1679799063.87193,225280,2261.4140625,1247.15490722656
1679799078.54985,227328,2268.82006835937,1257.81811523438
1679799092.56446,229376,2268.82006835937,1257.81811523438
1679799107.08246,231424,2291.6201171875,1286.70727539063
1679799135.50672,235520,2316.84008789062,1315.93286132813
1679799149.89438,237568,2338.75,1347.30151367188
1679799164.61355,239616,2356.97998046875,1371.72192382813
1679799178.74892,241664,2356.97998046875,1371.72192382813
1679799193.42659,243712,2356.97998046875,1374.13513183594
1679799208.08661,245760,2356.97998046875,1377.01110839844
1679799222.20303,247808,2356.97998046875,1377.01110839844
1679799236.7325,249856,2356.97998046875,1382.00500488281
1679799251.25409,251904,2367.72998046875,1405.50268554688
1679799265.7747,253952,2367.72998046875,1406.51403808594
1679799294.35761,258048,2367.72998046875,1412.1064453125
1679799308.80812,260096,2367.72998046875,1417.67749023438
1679799322.93181,262144,2367.72998046875,1417.67749023438
1679799337.56547,264192,2367.72998046875,1425.52014160156
